Name,Year,Gender,State,Count
Eryn,2010,F,DC,5
Esmeralda,2010,F,DC,5
Helen,2010,F,DC,5
Iris,2010,F,DC,5
Isla,2010,F,DC,5
Ivy,2010,F,DC,5
Jamiyah,2010,F,DC,5
Jayda,2010,F,DC,5
Jaylin,2010,F,DC,5
Joanna,2010,F,DC,5
Justice,2010,F,DC,5
Keira,2010,F,DC,5
Kennedi,2010,F,DC,5
Lara,2010,F,DC,5
Lauryn,2010,F,DC,5
Leslie,2010,F,DC,5
Lilah,2010,F,DC,5
Lola,2010,F,DC,5
Lucille,2010,F,DC,5
Lydia,2010,F,DC,5
Madelyn,2010,F,DC,5
Mariana,2010,F,DC,5
Marley,2010,F,DC,5
Mya,2010,F,DC,5
Norah,2010,F,DC,5
Nyla,2010,F,DC,5
Paola,2010,F,DC,5
Quinn,2010,F,DC,5
Rachel,2010,F,DC,5
Reese,2010,F,DC,5
Sarai,2010,F,DC,5
Scarlet,2010,F,DC,5
Sloane,2010,F,DC,5
Valeria,2010,F,DC,5
Zaniyah,2010,F,DC,5
Zariah,2010,F,DC,5
Sophia,2011,F,DC,50
Ava,2011,F,DC,41
Elizabeth,2011,F,DC,38
Madison,2011,F,DC,35
Olivia,2011,F,DC,35
Maya,2011,F,DC,34
Sofia,2011,F,DC,34
Katherine,2011,F,DC,33
Ashley,2011,F,DC,31
Isabella,2011,F,DC,31
Zoe,2011,F,DC,30
Abigail,2011,F,DC,29
Alexandra,2011,F,DC,28
Emma,2011,F,DC,28
Anna,2011,F,DC,27
Chloe,2011,F,DC,27
Julia,2011,F,DC,27
Caroline,2011,F,DC,26
Eleanor,2011,F,DC,25
Lauren,2011,F,DC,24
Taylor,2011,F,DC,24
Claire,2011,F,DC,23
Ella,2011,F,DC,23
Naomi,2011,F,DC,23
Charlotte,2011,F,DC,22
Evelyn,2011,F,DC,22
Kennedy,2011,F,DC,22
Leah,2011,F,DC,22
Nevaeh,2011,F,DC,22
Emily,2011,F,DC,21
London,2011,F,DC,21
Mia,2011,F,DC,21
Sophie,2011,F,DC,21
Aaliyah,2011,F,DC,20
Grace,2011,F,DC,20
Kayla,2011,F,DC,20
Stella,2011,F,DC,20
Allison,2011,F,DC,19
Hannah,2011,F,DC,19
Layla,2011,F,DC,19
Natalie,2011,F,DC,19
Genesis,2011,F,DC,18
Lila,2011,F,DC,18
Margaret,2011,F,DC,18
Morgan,2011,F,DC,18
Victoria,2011,F,DC,18
Lillian,2011,F,DC,17
Zoey,2011,F,DC,17
Camila,2011,F,DC,16
Elise,2011,F,DC,16
Eva,2011,F,DC,16
Harper,2011,F,DC,16
Jade,2011,F,DC,16
Lily,2011,F,DC,16
Mary,2011,F,DC,16
Mckenzie,2011,F,DC,16
Riley,2011,F,DC,16
Angel,2011,F,DC,15
Avery,2011,F,DC,15
Sarah,2011,F,DC,15
Amelia,2011,F,DC,14
Arianna,2011,F,DC,14
Clara,2011,F,DC,14
Jasmine,2011,F,DC,14
Khloe,2011,F,DC,14
Kimberly,2011,F,DC,14
Lucy,2011,F,DC,14
Nora,2011,F,DC,14
Addison,2011,F,DC,13
Ariana,2011,F,DC,13
Catherine,2011,F,DC,13
Jada,2011,F,DC,13
Jayla,2011,F,DC,13
Laila,2011,F,DC,13
Lyric,2011,F,DC,13
Mackenzie,2011,F,DC,13
Maria,2011,F,DC,13
Samantha,2011,F,DC,13
Amy,2011,F,DC,12
Aniyah,2011,F,DC,12
Erin,2011,F,DC,12
Gabrielle,2011,F,DC,12
Skylar,2011,F,DC,12
Sydney,2011,F,DC,12
Alexa,2011,F,DC,11
Dakota,2011,F,DC,11
Gabriela,2011,F,DC,11
Isabel,2011,F,DC,11
Logan,2011,F,DC,11
Sadie,2011,F,DC,11
Trinity,2011,F,DC,11
Violet,2011,F,DC,11
Alexis,2011,F,DC,10
Brooklyn,2011,F,DC,10
Destiny,2011,F,DC,10
Emely,2011,F,DC,10
Jennifer,2011,F,DC,10
Jordyn,2011,F,DC,10
Natalia,2011,F,DC,10
Rachel,2011,F,DC,10
Skye,2011,F,DC,10
Alice,2011,F,DC,9
Aubrey,2011,F,DC,9
Bella,2011,F,DC,9
Dalia,2011,F,DC,9
Eliana,2011,F,DC,9
Emilia,2011,F,DC,9
Fiona,2011,F,DC,9
Heaven,2011,F,DC,9
Jacqueline,2011,F,DC,9
Jessica,2011,F,DC,9
Kaylee,2011,F,DC,9
Lauryn,2011,F,DC,9
Lydia,2011,F,DC,9
Madeleine,2011,F,DC,9
Madeline,2011,F,DC,9
Maia,2011,F,DC,9
Melanie,2011,F,DC,9
Payton,2011,F,DC,9
Reagan,2011,F,DC,9
Sienna,2011,F,DC,9
Alison,2011,F,DC,8
Alyssa,2011,F,DC,8
Aria,2011,F,DC,8
Audrey,2011,F,DC,8
Beatrice,2011,F,DC,8
Briana,2011,F,DC,8
Brianna,2011,F,DC,8
Brooke,2011,F,DC,8
Camille,2011,F,DC,8
Demi,2011,F,DC,8
Elena,2011,F,DC,8
Elsa,2011,F,DC,8
Faith,2011,F,DC,8
Gabriella,2011,F,DC,8
Helen,2011,F,DC,8
Leilani,2011,F,DC,8
Liliana,2011,F,DC,8
Nayeli,2011,F,DC,8
Nina,2011,F,DC,8
Paige,2011,F,DC,8
Penelope,2011,F,DC,8
Peyton,2011,F,DC,8
Serenity,2011,F,DC,8
Stephanie,2011,F,DC,8
Talia,2011,F,DC,8
Amanda,2011,F,DC,7
Anastasia,2011,F,DC,7
Angela,2011,F,DC,7
Aniya,2011,F,DC,7
Anya,2011,F,DC,7
Arielle,2011,F,DC,7
Autumn,2011,F,DC,7
Cora,2011,F,DC,7
Daniela,2011,F,DC,7
Diana,2011,F,DC,7
Eliza,2011,F,DC,7
Gianna,2011,F,DC,7
Giselle,2011,F,DC,7
Joanna,2011,F,DC,7
Jocelyn,2011,F,DC,7
Josephine,2011,F,DC,7
Kira,2011,F,DC,7
Lesly,2011,F,DC,7
Maeve,2011,F,DC,7
Makayla,2011,F,DC,7
Makenzie,2011,F,DC,7
Malia,2011,F,DC,7
Megan,2011,F,DC,7
Monica,2011,F,DC,7
Nataly,2011,F,DC,7
Noelle,2011,F,DC,7
Nyla,2011,F,DC,7
Phoebe,2011,F,DC,7
Savannah,2011,F,DC,7
Scarlett,2011,F,DC,7
Adriana,2011,F,DC,6
Alessandra,2011,F,DC,6
Amira,2011,F,DC,6
Andrea,2011,F,DC,6
Bianca,2011,F,DC,6
Brielle,2011,F,DC,6
Dayana,2011,F,DC,6
Hazel,2011,F,DC,6
Helena,2011,F,DC,6
Jazmin,2011,F,DC,6
Jordan,2011,F,DC,6
Joselyn,2011,F,DC,6
Kaitlyn,2011,F,DC,6
Kendall,2011,F,DC,6
Kennedi,2011,F,DC,6
Liv,2011,F,DC,6
Londyn,2011,F,DC,6
Lucia,2011,F,DC,6
Madelyn,2011,F,DC,6
Makiyah,2011,F,DC,6
Nadia,2011,F,DC,6
Nylah,2011,F,DC,6
Parker,2011,F,DC,6
Rose,2011,F,DC,6
Sarai,2011,F,DC,6
Sasha,2011,F,DC,6
Simone,2011,F,DC,6
Veronica,2011,F,DC,6
Vivian,2011,F,DC,6
Yaretzi,2011,F,DC,6
Zaria,2011,F,DC,6
Ada,2011,F,DC,5
Amari,2011,F,DC,5
Amina,2011,F,DC,5
Anaya,2011,F,DC,5
Angeline,2011,F,DC,5
Anne,2011,F,DC,5
Ariel,2011,F,DC,5
Catalina,2011,F,DC,5
Cecilia,2011,F,DC,5
Chelsea,2011,F,DC,5
Christina,2011,F,DC,5
Danielle,2011,F,DC,5
Eloise,2011,F,DC,5
Emerson,2011,F,DC,5
Estefany,2011,F,DC,5
Eve,2011,F,DC,5
Hailey,2011,F,DC,5
Isabelle,2011,F,DC,5
Ivy,2011,F,DC,5
Jane,2011,F,DC,5
Janiya,2011,F,DC,5
Juliana,2011,F,DC,5
Juliet,2011,F,DC,5
Juliette,2011,F,DC,5
Kassidy,2011,F,DC,5
Kaylah,2011,F,DC,5
Keira,2011,F,DC,5
Keiry,2011,F,DC,5
Keren,2011,F,DC,5
Kimora,2011,F,DC,5
Kylee,2011,F,DC,5
Laura,2011,F,DC,5
Lena,2011,F,DC,5
Lilah,2011,F,DC,5
Lilly,2011,F,DC,5
Louisa,2011,F,DC,5
Lyla,2011,F,DC,5
Madisyn,2011,F,DC,5
Maliyah,2011,F,DC,5
Mariah,2011,F,DC,5
Marley,2011,F,DC,5
Melisa,2011,F,DC,5
Melissa,2011,F,DC,5
Miranda,2011,F,DC,5
Mya,2011,F,DC,5
Nicole,2011,F,DC,5
Norah,2011,F,DC,5
Ruby,2011,F,DC,5
Ruth,2011,F,DC,5
Samara,2011,F,DC,5
Summer,2011,F,DC,5
Tatiana,2011,F,DC,5
Tori,2011,F,DC,5
Treasure,2011,F,DC,5
Zaniyah,2011,F,DC,5
Sophia,2012,F,DC,50
Emma,2012,F,DC,42
Olivia,2012,F,DC,40
Charlotte,2012,F,DC,38
Genesis,2012,F,DC,34
Sofia,2012,F,DC,34
Ava,2012,F,DC,33
Chloe,2012,F,DC,32
Madison,2012,F,DC,32
Zoe,2012,F,DC,32
Naomi,2012,F,DC,30
Claire,2012,F,DC,27
Anna,2012,F,DC,26
Eleanor,2012,F,DC,26
Elizabeth,2012,F,DC,26
Mia,2012,F,DC,26
Ella,2012,F,DC,25
London,2012,F,DC,25
Madeleine,2012,F,DC,25
Victoria,2012,F,DC,25
Abigail,2012,F,DC,24
Grace,2012,F,DC,24
Julia,2012,F,DC,24
Taylor,2012,F,DC,24
Zoey,2012,F,DC,24
Ashley,2012,F,DC,23
Emily,2012,F,DC,23
Isabella,2012,F,DC,23
Maya,2012,F,DC,23
Sydney,2012,F,DC,23
Allison,2012,F,DC,22
Amelia,2012,F,DC,22
Caroline,2012,F,DC,22
Lillian,2012,F,DC,21
Lucy,2012,F,DC,21
Evelyn,2012,F,DC,20
Katherine,2012,F,DC,20
Kayla,2012,F,DC,20
Laila,2012,F,DC,20
Nora,2012,F,DC,20
Aaliyah,2012,F,DC,19
Eva,2012,F,DC,19
Kennedy,2012,F,DC,19
Logan,2012,F,DC,19
Alexandra,2012,F,DC,18
Avery,2012,F,DC,18
Kimberly,2012,F,DC,18
Mary,2012,F,DC,18
Sarah,2012,F,DC,18
Sophie,2012,F,DC,18
Trinity,2012,F,DC,18
Alice,2012,F,DC,17
Catherine,2012,F,DC,17
Josephine,2012,F,DC,17
Margaret,2012,F,DC,17
Natalie,2012,F,DC,17
Audrey,2012,F,DC,16
Hannah,2012,F,DC,16
Harper,2012,F,DC,16
Lauren,2012,F,DC,16
Morgan,2012,F,DC,16
Samantha,2012,F,DC,16
Brooklyn,2012,F,DC,15
Emely,2012,F,DC,15
Savannah,2012,F,DC,15
Amy,2012,F,DC,14
Ariana,2012,F,DC,14
Aubrey,2012,F,DC,14
Clara,2012,F,DC,14
Gabriella,2012,F,DC,14
Isabel,2012,F,DC,14
Khloe,2012,F,DC,14
Lucia,2012,F,DC,14
Makayla,2012,F,DC,14
Molly,2012,F,DC,14
Vivian,2012,F,DC,14
Dakota,2012,F,DC,13
Hailey,2012,F,DC,13
Layla,2012,F,DC,13
Leah,2012,F,DC,13
Madeline,2012,F,DC,13
Maria,2012,F,DC,13
Brielle,2012,F,DC,12
Genevieve,2012,F,DC,12
Heaven,2012,F,DC,12
Jade,2012,F,DC,12
Jordyn,2012,F,DC,12
Lila,2012,F,DC,12
Melissa,2012,F,DC,12
Alyssa,2012,F,DC,11
Anya,2012,F,DC,11
Arianna,2012,F,DC,11
Brianna,2012,F,DC,11
Eliana,2012,F,DC,11
Eloise,2012,F,DC,11
Jasmine,2012,F,DC,11
Jayla,2012,F,DC,11
Kylie,2012,F,DC,11
Mckenzie,2012,F,DC,11
Michelle,2012,F,DC,11
Mila,2012,F,DC,11
Nicole,2012,F,DC,11
Nina,2012,F,DC,11
Peyton,2012,F,DC,11
Piper,2012,F,DC,11
Rebecca,2012,F,DC,11
Riley,2012,F,DC,11
Serenity,2012,F,DC,11
Skylar,2012,F,DC,11
Stella,2012,F,DC,11
Adriana,2012,F,DC,10
Elise,2012,F,DC,10
Faith,2012,F,DC,10
Jada,2012,F,DC,10
Kaylee,2012,F,DC,10
Lily,2012,F,DC,10
Maeve,2012,F,DC,10
Milan,2012,F,DC,10
Nyla,2012,F,DC,10
Paige,2012,F,DC,10
Penelope,2012,F,DC,10
Sadie,2012,F,DC,10
Sloane,2012,F,DC,10
Stephanie,2012,F,DC,10
Addison,2012,F,DC,9
Adelaide,2012,F,DC,9
Autumn,2012,F,DC,9
Cora,2012,F,DC,9
Hadley,2012,F,DC,9
Leila,2012,F,DC,9
Valentina,2012,F,DC,9
Violet,2012,F,DC,9
Alexa,2012,F,DC,8
Aliyah,2012,F,DC,8
Annabel,2012,F,DC,8
Brooke,2012,F,DC,8
Cecilia,2012,F,DC,8
Daniela,2012,F,DC,8
Destiny,2012,F,DC,8
Elena,2012,F,DC,8
Gabrielle,2012,F,DC,8
Georgia,2012,F,DC,8
Helena,2012,F,DC,8
Imani,2012,F,DC,8
Jennifer,2012,F,DC,8
Journey,2012,F,DC,8
Mariah,2012,F,DC,8
Nevaeh,2012,F,DC,8
Reagan,2012,F,DC,8
Sara,2012,F,DC,8
Sasha,2012,F,DC,8
Vivienne,2012,F,DC,8
Zara,2012,F,DC,8
Amira,2012,F,DC,7
Andrea,2012,F,DC,7
Aniya,2012,F,DC,7
Aniyah,2012,F,DC,7
Bridget,2012,F,DC,7
Camille,2012,F,DC,7
Cassidy,2012,F,DC,7
Dior,2012,F,DC,7
Eden,2012,F,DC,7
Elle,2012,F,DC,7
Fiona,2012,F,DC,7
Gabriela,2012,F,DC,7
Helen,2012,F,DC,7
Hope,2012,F,DC,7
Isabelle,2012,F,DC,7
Jaliyah,2012,F,DC,7
Jessica,2012,F,DC,7
Karen,2012,F,DC,7
Kendall,2012,F,DC,7
Lyla,2012,F,DC,7
Lyric,2012,F,DC,7
Mackenzie,2012,F,DC,7
Makenzie,2012,F,DC,7
Natalia,2012,F,DC,7
Nia,2012,F,DC,7
Noelle,2012,F,DC,7
Norah,2012,F,DC,7
Parker,2012,F,DC,7
Rose,2012,F,DC,7
Ruth,2012,F,DC,7
Sierra,2012,F,DC,7
Tatiana,2012,F,DC,7
Adeline,2012,F,DC,6
Alison,2012,F,DC,6
Amani,2012,F,DC,6
Amen,2012,F,DC,6
Ana,2012,F,DC,6
Angel,2012,F,DC,6
Angela,2012,F,DC,6
Aria,2012,F,DC,6
Beatrice,2012,F,DC,6
Bianca,2012,F,DC,6
Briana,2012,F,DC,6
Brittany,2012,F,DC,6
Camila,2012,F,DC,6
Dayana,2012,F,DC,6
Demi,2012,F,DC,6
Diana,2012,F,DC,6
Dylan,2012,F,DC,6
Eliza,2012,F,DC,6
Ellie,2012,F,DC,6
Emery,2012,F,DC,6
Emilia,2012,F,DC,6
Erika,2012,F,DC,6
Erin,2012,F,DC,6
Fatima,2012,F,DC,6
Harmony,2012,F,DC,6
Juliet,2012,F,DC,6
Keiry,2012,F,DC,6
Lilah,2012,F,DC,6
Londyn,2012,F,DC,6
Maia,2012,F,DC,6
Marie,2012,F,DC,6
Melanie,2012,F,DC,6
Michaela,2012,F,DC,6
Miracle,2012,F,DC,6
Nylah,2012,F,DC,6
Phoebe,2012,F,DC,6
Quinn,2012,F,DC,6
Ruby,2012,F,DC,6
Rylee,2012,F,DC,6
Samiya,2012,F,DC,6
Samiyah,2012,F,DC,6
Scarlett,2012,F,DC,6
Serena,2012,F,DC,6
Simone,2012,F,DC,6
Talia,2012,F,DC,6
Vera,2012,F,DC,6
Amina,2012,F,DC,5
Angie,2012,F,DC,5
Annika,2012,F,DC,5
Ari,2012,F,DC,5
Asha,2012,F,DC,5
Ashly,2012,F,DC,5
Bella,2012,F,DC,5
Blake,2012,F,DC,5
Carmen,2012,F,DC,5
Daisy,2012,F,DC,5
Dallas,2012,F,DC,5
Erica,2012,F,DC,5
Estefany,2012,F,DC,5
Evangeline,2012,F,DC,5
Francesca,2012,F,DC,5
Hana,2012,F,DC,5
Heidi,2012,F,DC,5
Ingrid,2012,F,DC,5
Iris,2012,F,DC,5
Isla,2012,F,DC,5
Jasmin,2012,F,DC,5
Juliana,2012,F,DC,5
Karla,2012,F,DC,5
Kate,2012,F,DC,5
Kennedi,2012,F,DC,5
Kimora,2012,F,DC,5
Kira,2012,F,DC,5
Lara,2012,F,DC,5
Leela,2012,F,DC,5
Leilani,2012,F,DC,5
Litzy,2012,F,DC,5
Lola,2012,F,DC,5
Magdalena,2012,F,DC,5
Margot,2012,F,DC,5
Martha,2012,F,DC,5
Matilda,2012,F,DC,5
Melody,2012,F,DC,5
Mikayla,2012,F,DC,5
Miriam,2012,F,DC,5
Olive,2012,F,DC,5
Phoenix,2012,F,DC,5
Saniyah,2012,F,DC,5
Shaniyah,2012,F,DC,5
Shayla,2012,F,DC,5
Sienna,2012,F,DC,5
Sky,2012,F,DC,5
Teagan,2012,F,DC,5
Valeria,2012,F,DC,5
Yaretzi,2012,F,DC,5
Zahara,2012,F,DC,5
Zuri,2012,F,DC,5
Charlotte,2013,F,DC,53
Sofia,2013,F,DC,48
Olivia,2013,F,DC,41
Genesis,2013,F,DC,40
Emma,2013,F,DC,37
Mia,2013,F,DC,35
Zoe,2013,F,DC,35
Amelia,2013,F,DC,34
Emily,2013,F,DC,34
Eleanor,2013,F,DC,33
Elizabeth,2013,F,DC,32
Maya,2013,F,DC,32
Ashley,2013,F,DC,29
Ava,2013,F,DC,29
Madison,2013,F,DC,29
Isabella,2013,F,DC,28
Victoria,2013,F,DC,28
Sophia,2013,F,DC,27
Katherine,2013,F,DC,26
Abigail,2013,F,DC,25
Caroline,2013,F,DC,25
Anna,2013,F,DC,24
Evelyn,2013,F,DC,24
Brianna,2013,F,DC,23
Eliana,2013,F,DC,23
Grace,2013,F,DC,23
Kennedy,2013,F,DC,23
Madeline,2013,F,DC,23
Allison,2013,F,DC,22
Chloe,2013,F,DC,22
Nora,2013,F,DC,22
Skylar,2013,F,DC,22
Alexandra,2013,F,DC,21
Clara,2013,F,DC,21
Josephine,2013,F,DC,21
Morgan,2013,F,DC,21
Serenity,2013,F,DC,21
Harper,2013,F,DC,20
Julia,2013,F,DC,20
Lucy,2013,F,DC,20
Naomi,2013,F,DC,20
Eva,2013,F,DC,19
Hannah,2013,F,DC,19
Leah,2013,F,DC,19
Reagan,2013,F,DC,19
Layla,2013,F,DC,18
Catherine,2013,F,DC,17
Claire,2013,F,DC,17
Dakota,2013,F,DC,17
Kimberly,2013,F,DC,17
Lily,2013,F,DC,17
Madeleine,2013,F,DC,17
Margaret,2013,F,DC,17
Samantha,2013,F,DC,17
Sophie,2013,F,DC,17
Sydney,2013,F,DC,17
Taylor,2013,F,DC,17
Aaliyah,2013,F,DC,16
Alice,2013,F,DC,16
Ella,2013,F,DC,16
Riley,2013,F,DC,16
Alexa,2013,F,DC,15
Arianna,2013,F,DC,15
Avery,2013,F,DC,15
Kayla,2013,F,DC,15
Laila,2013,F,DC,15
Lillian,2013,F,DC,15
Mila,2013,F,DC,15
Natalie,2013,F,DC,15
Quinn,2013,F,DC,15
Violet,2013,F,DC,15
Khloe,2013,F,DC,14
Leila,2013,F,DC,14
Mary,2013,F,DC,14
Peyton,2013,F,DC,14
Zoey,2013,F,DC,14
Andrea,2013,F,DC,13
Annabelle,2013,F,DC,13
Eden,2013,F,DC,13
Elena,2013,F,DC,13
Faith,2013,F,DC,13
Isabel,2013,F,DC,13
London,2013,F,DC,13
Sarah,2013,F,DC,13
Amy,2013,F,DC,12
Aubrey,2013,F,DC,12
Audrey,2013,F,DC,12
Elise,2013,F,DC,12
Fiona,2013,F,DC,12
Kaylee,2013,F,DC,12
Logan,2013,F,DC,12
Lyric,2013,F,DC,12
Nina,2013,F,DC,12
Ruby,2013,F,DC,12
Sadie,2013,F,DC,12
Vivian,2013,F,DC,12
Ariana,2013,F,DC,11
Brooklyn,2013,F,DC,11
Cecilia,2013,F,DC,11
Diana,2013,F,DC,11
Eliza,2013,F,DC,11
Harmony,2013,F,DC,11
Ivy,2013,F,DC,11
Jade,2013,F,DC,11
Lauren,2013,F,DC,11
Lucia,2013,F,DC,11
Melanie,2013,F,DC,11
Savannah,2013,F,DC,11
Stella,2013,F,DC,11
Trinity,2013,F,DC,11
Valentina,2013,F,DC,11
Amira,2013,F,DC,10
Autumn,2013,F,DC,10
Camille,2013,F,DC,10
Gabriella,2013,F,DC,10
Hailey,2013,F,DC,10
Imani,2013,F,DC,10
Mackenzie,2013,F,DC,10
Makenzie,2013,F,DC,10
Maria,2013,F,DC,10
Mckenzie,2013,F,DC,10
Stephanie,2013,F,DC,10
Tessa,2013,F,DC,10
Zara,2013,F,DC,10
Addison,2013,F,DC,9
Ariel,2013,F,DC,9
Bella,2013,F,DC,9
Camila,2013,F,DC,9
Cora,2013,F,DC,9
Demi,2013,F,DC,9
Emely,2013,F,DC,9
Gabrielle,2013,F,DC,9
Hadley,2013,F,DC,9
Jennifer,2013,F,DC,9
Jordyn,2013,F,DC,9
Juliet,2013,F,DC,9
Kate,2013,F,DC,9
Nevaeh,2013,F,DC,9
Nicole,2013,F,DC,9
Payton,2013,F,DC,9
Penelope,2013,F,DC,9
Rose,2013,F,DC,9
Sage,2013,F,DC,9
Virginia,2013,F,DC,9
Vivienne,2013,F,DC,9
Amalia,2013,F,DC,8
Annie,2013,F,DC,8
Beatrice,2013,F,DC,8
Brooke,2013,F,DC,8
Chelsea,2013,F,DC,8
Elsa,2013,F,DC,8
Emilia,2013,F,DC,8
Hazel,2013,F,DC,8
Jane,2013,F,DC,8
Kaitlyn,2013,F,DC,8
Kali,2013,F,DC,8
Kimora,2013,F,DC,8
Leslie,2013,F,DC,8
Makayla,2013,F,DC,8
Michelle,2013,F,DC,8
Milan,2013,F,DC,8
Natalia,2013,F,DC,8
Paige,2013,F,DC,8
Piper,2013,F,DC,8
Rebecca,2013,F,DC,8
Ruth,2013,F,DC,8
Sara,2013,F,DC,8
Scarlett,2013,F,DC,8
Simone,2013,F,DC,8
Adriana,2013,F,DC,7
Angela,2013,F,DC,7
Aniya,2013,F,DC,7
Aniyah,2013,F,DC,7
Blair,2013,F,DC,7
Dallas,2013,F,DC,7
Destiny,2013,F,DC,7
Dylan,2013,F,DC,7
Emerson,2013,F,DC,7
Gabriela,2013,F,DC,7
Jocelyn,2013,F,DC,7
June,2013,F,DC,7
Justice,2013,F,DC,7
Karen,2013,F,DC,7
Keiry,2013,F,DC,7
Kylie,2013,F,DC,7
Molly,2013,F,DC,7
Norah,2013,F,DC,7
Nyla,2013,F,DC,7
Nylah,2013,F,DC,7
Paris,2013,F,DC,7
Sienna,2013,F,DC,7
Sloane,2013,F,DC,7
Talia,2013,F,DC,7
Zuri,2013,F,DC,7
Adeline,2013,F,DC,6
Amanda,2013,F,DC,6
Ana,2013,F,DC,6
Angel,2013,F,DC,6
Annabel,2013,F,DC,6
Anne,2013,F,DC,6
Aria,2013,F,DC,6
Arielle,2013,F,DC,6
Bridget,2013,F,DC,6
Brielle,2013,F,DC,6
Cali,2013,F,DC,6
Camryn,2013,F,DC,6
Cassidy,2013,F,DC,6
Catalina,2013,F,DC,6
Clare,2013,F,DC,6
Erin,2013,F,DC,6
Eve,2013,F,DC,6
Heaven,2013,F,DC,6
Hope,2013,F,DC,6
Iris,2013,F,DC,6
Jada,2013,F,DC,6
Jasmine,2013,F,DC,6
Juliana,2013,F,DC,6
Juliette,2013,F,DC,6
Katelyn,2013,F,DC,6
Katie,2013,F,DC,6
Kaylin,2013,F,DC,6
Kelly,2013,F,DC,6
Kira,2013,F,DC,6
Lola,2013,F,DC,6
Louisa,2013,F,DC,6
Mae,2013,F,DC,6
Maliyah,2013,F,DC,6
Megan,2013,F,DC,6
Noa,2013,F,DC,6
Noelle,2013,F,DC,6
Sasha,2013,F,DC,6
Valerie,2013,F,DC,6
Veronica,2013,F,DC,6
Adelaide,2013,F,DC,5
Alaina,2013,F,DC,5
Alana,2013,F,DC,5
Alexandria,2013,F,DC,5
Alexia,2013,F,DC,5
Alyssa,2013,F,DC,5
Amina,2013,F,DC,5
Angie,2013,F,DC,5
Arsema,2013,F,DC,5
Aubree,2013,F,DC,5
Bianca,2013,F,DC,5
Brittany,2013,F,DC,5
Camilla,2013,F,DC,5
Carmen,2013,F,DC,5
Danna,2013,F,DC,5
Egypt,2013,F,DC,5
Ellie,2013,F,DC,5
Emery,2013,F,DC,5
Frances,2013,F,DC,5
Genessis,2013,F,DC,5
Georgia,2013,F,DC,5
Harlem,2013,F,DC,5
Isabelle,2013,F,DC,5
Isla,2013,F,DC,5
Jayla,2013,F,DC,5
Jayleen,2013,F,DC,5
Jessica,2013,F,DC,5
Jordan,2013,F,DC,5
Keira,2013,F,DC,5
Kodi,2013,F,DC,5
Lara,2013,F,DC,5
Lena,2013,F,DC,5
Lila,2013,F,DC,5
Lilian,2013,F,DC,5
Liliana,2013,F,DC,5
Londyn,2013,F,DC,5
Lydia,2013,F,DC,5
Maeve,2013,F,DC,5
Malaysia,2013,F,DC,5
Mariah,2013,F,DC,5
Mariam,2013,F,DC,5
Mariana,2013,F,DC,5
Marley,2013,F,DC,5
Mikayla,2013,F,DC,5
Miriam,2013,F,DC,5
Monica,2013,F,DC,5
Nadia,2013,F,DC,5
Nancy,2013,F,DC,5
Paola,2013,F,DC,5
Phoebe,2013,F,DC,5
Raegan,2013,F,DC,5
Ryan,2013,F,DC,5
Saige,2013,F,DC,5
Stephany,2013,F,DC,5
Summer,2013,F,DC,5
Vanessa,2013,F,DC,5
Willa,2013,F,DC,5
Elizabeth,2014,F,DC,51
Olivia,2014,F,DC,50
Ava,2014,F,DC,44
Emma,2014,F,DC,40
Zoe,2014,F,DC,39
Genesis,2014,F,DC,38
Madison,2014,F,DC,38
Anna,2014,F,DC,35
Ashley,2014,F,DC,35
Maya,2014,F,DC,35
Alexandra,2014,F,DC,32
Zoey,2014,F,DC,31
Charlotte,2014,F,DC,30
Ella,2014,F,DC,30
Chloe,2014,F,DC,29
Eleanor,2014,F,DC,29
Evelyn,2014,F,DC,29
Isabella,2014,F,DC,29
Sophia,2014,F,DC,29
Amelia,2014,F,DC,28
Abigail,2014,F,DC,27
Naomi,2014,F,DC,27
Skylar,2014,F,DC,27
Emily,2014,F,DC,26
Sofia,2014,F,DC,26
Caroline,2014,F,DC,25
Clara,2014,F,DC,25
Grace,2014,F,DC,25
Mia,2014,F,DC,23
Sydney,2014,F,DC,23
Aria,2014,F,DC,22
Nora,2014,F,DC,22
Lucia,2014,F,DC,21
Peyton,2014,F,DC,21
Catherine,2014,F,DC,20
Claire,2014,F,DC,20
Katherine,2014,F,DC,20
Lucy,2014,F,DC,20
Lyric,2014,F,DC,20
Aaliyah,2014,F,DC,19
Hailey,2014,F,DC,19
Taylor,2014,F,DC,19
Victoria,2014,F,DC,19
Aubrey,2014,F,DC,18
Audrey,2014,F,DC,18
Camila,2014,F,DC,18
Hannah,2014,F,DC,18
Khloe,2014,F,DC,18
Morgan,2014,F,DC,18
Alice,2014,F,DC,17
Allison,2014,F,DC,17
Ariana,2014,F,DC,17
Cora,2014,F,DC,17
Harper,2014,F,DC,17
Mary,2014,F,DC,17
Penelope,2014,F,DC,17
Alexa,2014,F,DC,16
Avery,2014,F,DC,16
Destiny,2014,F,DC,16
Lillian,2014,F,DC,16
Lily,2014,F,DC,16
Madeleine,2014,F,DC,16
Margaret,2014,F,DC,16
Savannah,2014,F,DC,16
Eva,2014,F,DC,15
Josephine,2014,F,DC,15
Nina,2014,F,DC,15
Samantha,2014,F,DC,15
Arianna,2014,F,DC,14
Faith,2014,F,DC,14
Jasmine,2014,F,DC,14
